SYMBOL,AVG_30D_VOLUME
BAJAJINDEF,68034.26666666666
BAJAJST,43741.36666666667
BAJEL,966534.5666666667
BAJFINANCE,13622850.733333332
BALAJEE,38501.3
BALAJIPHOS,18777.777777777777
BALAJITELE,160958.96666666667
BALAMINES,242245.8
BALAXI,30814.2
BALCO,2850.0
BALKRISHNA,18431.6
BALKRISIND,388528.73333333334
BALMLAWRIE,133156.6
BALPHARMA,57190.23333333333
BALRAMCHIN,1683093.8333333333
BALUFORGE,803755.4
BANARBEADS,4290.0
BANARISUG,2938.266666666667
BANCOINDIA,289708.56666666665
BANDHANBNK,21111704.166666668
BANG,77164.53333333334
BANK10ADD,465803.9
BANK10BETF,19794.272727272728
BANKA,6333.633333333333
BANKADD,255098.76666666666
BANKBARODA,10892333.1
BANKBEES,928818.6333333333
BANKBETA,670834.6
BANKBETF,33044.7
BANKETF,23148.0
BANKIETF,1093132.5
BANKINDIA,9446137.566666666
BANKNIFTY1,767229.4666666667
BANKPSU,44919.0
BANSALWIRE,209343.6
BANSWRAS,50013.933333333334
BARFLEX,29400.0
BASF,27446.766666666666
BASILIC,19470.0
BASML,211299.96666666667
BATAINDIA,363599.56666666665
BATLIBOI,68583.26666666666
BAWEJA,11724.137931034482
BAYERCROP,42350.86666666667
BBETF0432,1852.6666666666667
BBL,41204.13333333333
BBNPNBETF,1259.7333333333333
BBNPPGOLD,44412.7
BBOX,730129.4
BBTC,32999.13333333333
BBTCL,18082.233333333334
BCG,6083123.7
BCLIND,895329.7
BCONCEPTS,16940.133333333335
BCPL,41615.76666666667
BDL,1630264.1666666667
BEACON,13172.413793103447
BEARDSELL,43761.066666666666
BECTORFOOD,3156958.3
BEDMUTHA,3843.9
BEEKAY,4317.9
BEL,15182442.466666667
BELLACASA,18896.6
BELRISE,4213272.833333333
BEML,258774.23333333334
BENARAS,86.0
BENGALASM,230.33333333333334
BEPL,4550707.466666667
BERGEPAINT,676235.3333333334
BESTAGRO,2209908.5
BETA,36846.63333333333
BEWLTD,26566.666666666668
BFINVEST,73109.36666666667
BFSI,809761.1333333333
BFUTILITIE,62487.76666666667
BGLOBAL,51735.25
BGRENERGY,85032.66666666667
BHADORA,30640.0
BHAGCHEM,233078.26666666666
BHAGERIA,50123.63333333333
BHAGYANGR,141586.23333333334
BHANDARI,178882.16666666666
BHARATCOAL,30119625.466666665
BHARATFORG,1360184.2333333334
BHARATGEAR,80765.56666666667
BHARATRAS,17105.533333333333
BHARATSE,224618.4
BHARATWIRE,176962.46666666667
BHARTIARTL,10068073.433333334
BHARTIHEXA,181000.06666666668
BHEL,11701208.233333332
BI,7887.333333333333
BIGBLOC,126257.1
BIKAJI,123744.96666666666
BIKEWO,82866.66666666667
BIL,13133.6
BILVYAPAR,9934.238095238095
BIMETAL,1415.3
BIOCON,3748834.933333333
BIOFILCHEM,53719.5
BIOPOL,54240.0
BIRDYS,142500.0
BIRET,485350.2
BIRLACABLE,66041.86666666667
BIRLACORPN,100010.6
BIRLAMONEY,60870.933333333334
BIRLANU,8826.866666666667
BIRLAPREC,126313.56666666667
BLACKBUCK,640573.6
BLACKROSE,153653.33333333334
BLAL,23647.733333333334
BLBLIMITED,61221.73333333333
BLEL,23599466.0
BLIL,52517.666666666664
BLISSGVS,2837179.6666666665
BLKASHYAP,616141.6666666666
BLS,1235913.3
BLSE,849292.1333333333
BLUECHIP,6413.478260869565
BLUECLOUDS,1406731.0
BLUECOAST,2068.4333333333334
BLUEDART,15222.633333333333
BLUEJET,998230.9333333333
BLUEPEBBLE,4772.413793103448
BLUESTARCO,305935.36666666664
BLUESTONE,6577560.233333333
BLUEWATER,29000.0
BLUSPRING,530956.9333333333
BMETRICS,4000.0
BMLL,255636.36363636365
BMWVENTLTD,75012.03333333334
BNAGROCHEM,10656.166666666666
BNALTD,471.6551724137931
BNKETFAXIS,426.4
BODALCHEM,442852.56666666665
BOHRAIND,22344.689655172413
BOMDYEING,714840.7333333333
BONLON,14386.766666666666
BORANA,39515.63333333333
BOROLTD,94912.46666666666
BORORENEW,513402.9
BOROSCI,380007.9
BOSCH-HCIL,74509.63333333333
BOSCHLTD,52500.53333333333
BOSS,4615.384615384615
BPCL,8979966.533333333
BPL,62908.23333333333
BPLPHARMA,1380.0
BRACEPORT,4480.0
BRAHMINFRA,32398.0
BRANDMAN,24200.0
BRIGADE,497488.9666666667
BRIGHOTEL,98592.13333333333
BRIGHTBR,1243.0
BRITANNIA,375887.2
BRNL,33258.666666666664
BROOKS,40941.03333333333
BSE,2869857.7333333334
BSE500IETF,141157.33333333334
BSHSL,4424.233333333334
BSL,26582.0
BSLGOLDETF,464050.0333333333
BSLNIFTY,892429.3
BSLSENETFG,6319.666666666667
BSOFT,1584020.8333333333
BTML,591707.2666666667
BTTL,162818.93333333332
BUILDPRO,53022.933333333334
BULKCORP,3688.8888888888887
BURNPUR,6271.0
BUTTERFLY,25090.233333333334
BVCL,12821.833333333334
BYKE,43875.96666666667
C2C,177840.0
CADSYS,1666.6666666666667
CALSOFT,201903.6
CAMLINFINE,1101176.6333333333
CAMPUS,740050.5333333333
CAMS,1370163.2
CANARYS,93733.33333333333
CANBK,29432289.033333335
CANFINHOME,275024.36666666664
CANHLIFE,2009417.2666666666
CANTABIL,195486.23333333334
CAPACITE,504910.5
CAPILLARY,390772.5
CAPINVIT,577462.7333333333
CAPITALSFB,40953.8
CAPLIPOINT,129254.3
CAPTRUST,55417.3
CARBORUNIV,261441.5
CARERATING,47908.03333333333
CARRARO,384210.06666666665
CARTRADE,757762.1333333333
CARYSIL,129787.1
CASHIETF,289317.4
CASTROLIND,1407873.8
CBAZAAR,20800.0
CCAVENUE,13714815.3
CCCL,762756.5333333333
CCHHL,18265.7
CCL,224868.1
CDSL,1499263.2333333334
CEATLTD,119952.03333333334
CEDAAR,13576.923076923076
CEIGALL,640110.6666666666
CEINSYS,58984.166666666664
CELEBRITY,33437.3
CELLECOR,218000.0
CELLO,302260.7
CELLPOINT,10330.434782608696
CEMNTGROWW,94404.0
CEMPRO,1379864.6333333333
CENTENKA,329379.23333333334
CENTEXT,97314.16666666667
CENTRALBK,19498231.333333332
CENTRUM,499767.9
CENTUM,65767.7
CENTURYPLY,148503.83333333334
CERA,11814.666666666666
CEREBRAINT,116659.46666666666
CESC,2229782.6666666665
CEWATER,137311.73333333334
CFEL,6062.0
CGCL,4480832.633333334
CGPOWER,5029061.566666666
CGRAPHICS,62293.333333333336
CGVAK,13494.0
CHALET,125434.8
CHAMBLFERT,728915.1
CHAMUNDA,13615.384615384615
CHANDAN,58960.0
CHAVDA,32433.333333333332
CHEMBOND,6942.133333333333
CHEMBONDCH,14821.9
CHEMCON,79191.1
CHEMCRUX,925.0
CHEMFAB,2839.3333333333335
CHEMICAL,483006.9666666667
CHEMPLASTS,507818.7
CHENNPETRO,1408684.5333333334
CHETANA,27123.809523809523
CHEVIOT,3507.5333333333333
CHOICEGOLD,9360.933333333332
CHOICEIN,735976.2666666667
CHOLAFIN,2154994.066666667
CHOLAHLDNG,166545.83333333334
CIEINDIA,532377.3333333334
CIFL,174036.6
CIGNITITEC,25947.0
CINELINE,23843.0
CINEVISTA,31634.333333333332
CIPLA,2339989.7666666666
CITIUSINVT,349360.0
CKKRETAIL,56965.51724137931
CLASSICEIL,16676.923076923078
CLAYCRAFT,313658.82352941175
CLCIND,4673.5
CLEAN,470235.9666666667
CLEANMAX,295294.8333333333
CLEDUCATE,30643.066666666666
CLSEL,141306.66666666666
CLSL,13166.666666666666
CMICABLES,18961.0
CMLL,12711425.875
CMNL,9950.0
CMPDI,4421190.133333334
CMRGREEN,2475731.65
CMRSL,5561.9047619047615
CMSINFO,491896.6
CNL,493378.0
COALINDIA,21777598.866666667
COASTCORP,107831.76666666666
COCHINSHIP,1143534.3
COCKERILL,15918.133333333333
COFFEEDAY,5240603.066666666
COFORGE,3683222.2666666666
COHANCE,2160610.6666666665
COLPAL,549916.2666666667
COMFINTE,527497.5666666667
COMMITTED,12142.857142857143
COMMOIETF,67592.63333333333
COMPEAU,818.0
COMPINFO,17746.766666666666
COMPUSOFT,28767.766666666666
COMSYN,579364.2666666667
CONCOR,2381329.1666666665
CONCORDBIO,165789.3
CONFIPET,3482754.933333333
CONNPLEX,74426.66666666667
CONS,61563.26666666667
CONSOFINVT,11745.0
CONSUMAXIS,11904.636363636364
CONSUMBEES,106743.8
CONSUMER,360194.06666666665
CONSUMIETF,28092.266666666666
CONTI,7591.833333333333
CONTROLPR,66664.03333333334
COOLCAPS,56333.333333333336
CORALFINAC,49904.5
CORDELIA,451054.54545454547
CORDSCABLE,128319.7
COROMANDEL,358220.26666666666
CORONA,42394.566666666666
COSMOFIRST,172120.26666666666
COUNCODOS,61387.63333333333
CPCAP,29674.9
CPEDU,23168.266666666666
CPL,39882.666666666664
CPPLUS,271529.3
CPS,4457.142857142857
CPSEETF,1115487.3
CRAFTSMAN,84919.83333333333
CRAMC,1504383.8333333333
CRAVATEX,217.0
CRAYONS,9740.74074074074
CREATIVEYE,46986.76666666667
CREDENT,2511000.0
CREDITACC,460033.56666666665
CREST,5797.166666666667
CRISIL,61310.566666666666
CRIZAC,445680.63333333336
CROMPTON,2923132.7
CROWN,18413.866666666665
CRSL,8160299.0
CSBBANK,746667.9333333333
CSLFINANCE,27595.966666666667
CSM,496425.9090909091
CSSL,24133.333333333332
CTE,16067.433333333332
CUB,3160123.7
CUBEINVIT,1060710.7727272727
CUBEXTUB,70889.8
CUDML,9357.142857142857
CUMMINSIND,621244.8333333334
CUPID,20580374.566666666
CURAA,1206.0
CURIS,5296.2962962962965
CURRENT,10600.0
CYBERMEDIA,8972.666666666666
CYBERTECH,74677.93333333333
CYIENT,541767.2666666667
CYIENTDLM,753613.8666666667
DABUR,2505893.3
DAICHI,9038.8
DALBHARAT,357192.36666666664
DALMIASUG,174377.86666666667
DAMCAPITAL,1027431.8333333334
DAMODARIND,5652.633333333333
DANGEE,84600.0
DANISH,30920.0
DATAMATICS,118810.63333333333
DATAPATTNS,1162218.9333333333
DAVANGERE,17489044.366666667
DBCORP,108261.9
DBEIL,249370.86666666667
DBL,1412955.1333333333
DBOL,110882.73333333334
DBREALTY,536044.0333333333
DBSTOCKBRO,21512.466666666667
DCAL,388637.13333333336
DCBBANK,1311234.2333333334
DCCL,13400.0
DCG,15600.0
DCI,25052.6
DCM,12859.133333333333
DCMFINSERV,10289.5
DCMNVL,8524.033333333333
DCMSHRIRAM,154663.46666666667
DCMSIL,55138.066666666666
DCMSRIND,189956.26666666666
DCW,965340.5333333333
DCXINDIA,1131062.1333333333
DDEVPLSTIK,180076.53333333333
DECCANCE,20425.4
DECCANTRAN,9240.0
DECNGOLD,2761608.5
DEEDEV,205221.2
DEEM,9388.888888888889
DEEP,10108.0
DEEPAKFERT,524983.7666666667
DEEPAKNTR,145530.1
DEEPINDS,553374.2333333333
DEFENCE,199446.53333333333
DELAPLEX,9096.0
DELHIVERY,3574298.3333333335
DELPHIFX,165388.7
DELTACORP,6654695.266666667
DELTAMAGNT,15869.833333333334
DELTIC,16000.0
DEN,860664.3666666667
DENEERS,22900.0
DENORA,13761.8
DENTA,729028.0333333333
DENTALKART,29483.333333333332
DEVIT,96009.83333333333
DEVX,85487.53333333334
DEVYANI,3603287.5
DGCONTENT,13614.1
DHABRIYA,59063.0
DHAMPURSUG,613572.2666666667
DHANBANK,2388403.7666666666
DHANLAXMI,25461.53846153846
DHANSA,16300.0
DHANUKA,51712.4
DHARAN,16786482.38095238
DHARARAIL,20642.85714285714
DHARIWAL,99200.0
DHARMAJ,54471.066666666666
DHATRE,72001.0
DHOOTTRANS,14246563.0
DHRUV,8384.066666666668
DHTL,2171.4285714285716
DHUNINV,514.2
DIACABS,8427109.366666667
DIAMINESQ,5729.266666666666
DIAMONDYD,110837.26666666666
DICIND,2631.633333333333
DIFFNKG,140866.06666666668
DIGIDRIVE,39266.46666666667
DIGIKORE,135066.66666666666
