SYMBOL,AVG_30D_VOLUME
BLKASHYAP,165119.0
BLS,1117132.0
BLSE,640403.0
BLUECHIP,12719.0
BLUECOAST,321.0
BLUEDART,39069.0
BLUEJET,2120870.0
BLUEPEBBLE,1600.0
BLUESTARCO,187632.0
BLUESTONE,9875743.0
BLUEWATER,21000.0
BLUSPRING,439807.0
BMETRICS,800.0
BMLL,8000.0
BMWVENTLTD,115661.0
BNAGROCHEM,614.0
BNALTD,131.0
BODALCHEM,73258.0
BOHRAIND,6022.0
BOMDYEING,321905.0
BONLON,1172.0
BORANA,20275.0
BOROLTD,59640.0
BORORENEW,735227.0
BOROSCI,87750.0
BOSCH-HCIL,140539.0
BOSCHLTD,19054.0
BOSS,4000.0
BPCL,5111067.0
BPL,29166.0
BRACEPORT,1600.0
BRANDMAN,4000.0
BRIGADE,678597.0
BRIGHOTEL,136603.0
BRITANNIA,428290.0
BRNL,23879.0
BROOKS,11618.0
BSE,2753390.0
BSE500IETF,72310.0
BSHSL,3697.0
BSL,1240.0
BSLGOLDETF,91145.0
BSLNIFTY,1108315.0
BSLSENETFG,4132.0
BSOFT,1231190.0
BTML,2169140.0
BTTL,6497.0
BUILDPRO,51283.0
BULKCORP,1200.0
BUTTERFLY,21739.0
BVCL,11277.0
BYKE,26536.0
C2C,118500.0
CALSOFT,24314.0
CAMLINFINE,311703.0
CAMPUS,925287.0
CAMS,928480.0
CANARYS,144000.0
CANBK,13392650.0
CANFINHOME,77685.0
CANHLIFE,210259.0
CANTABIL,92364.0
CAPACITE,209552.0
CAPILLARY,340278.0
CAPINVIT,297298.0
CAPITALSFB,44957.0
CAPLIPOINT,52768.0
CAPTRUST,202325.0
CARBORUNIV,196536.0
CARERATING,20124.0
CARRARO,185216.0
CARTRADE,387704.0
CARYSIL,52105.0
CASHIETF,189287.0
CASTROLIND,866970.0
CBAZAAR,16000.0
CCAVENUE,17073123.0
CCCL,127234.0
CCHHL,32480.0
CCL,197422.0
CDSL,745681.0
CEATLTD,99761.0
CEDAAR,2000.0
CEIGALL,430048.0
CEINSYS,30297.0
CELEBRITY,9305.0
CELLECOR,276000.0
CELLO,127801.0
CELLPOINT,3600.0
CEMNTGROWW,71334.0
CEMPRO,464719.0
CENTENKA,109937.0
CENTEXT,184165.0
CENTRALBK,4785076.0
CENTRUM,452457.0
CENTUM,27794.0
CENTURYPLY,764661.0
CERA,3499.0
CEREBRAINT,50510.0
CESC,694292.0
CEWATER,99389.0
CGCL,6853392.0
CGPOWER,6863390.0
CGRAPHICS,84800.0
CHALET,82504.0
CHAMBLFERT,857422.0
CHANDAN,12000.0
CHAVDA,15000.0
CHEMBOND,3456.0
CHEMBONDCH,33476.0
CHEMCON,13007.0
CHEMFAB,753.0
CHEMICAL,213704.0
CHEMPLASTS,464790.0
CHENNPETRO,1502352.0
CHEVIOT,3844.0
CHOICEGOLD,2140.0
CHOICEIN,1389037.0
CHOLAFIN,2944385.0
CHOLAHLDNG,468590.0
CIEINDIA,422714.0
CIFL,72767.0
CINELINE,143309.0
CINEVISTA,6184.0
CIPLA,1223370.0
CITIUSINVT,222083.0
CKKRETAIL,12000.0
CLASSICEIL,28800.0
CLAYCRAFT,30600.0
CLEAN,213754.0
CLEANMAX,265039.0
CLEDUCATE,7769.0
CLSEL,137382.0
CLSL,26000.0
CMLL,2721962.0
CMNL,36000.0
CMPDI,1098080.0
CMRGREEN,1084961.0
CMRSL,5600.0
CMSINFO,1253873.0
CNL,66317.0
COALINDIA,5938134.0
COASTCORP,54072.0
COCHINSHIP,1195972.0
COCKERILL,2524.0
COFFEEDAY,492708.0
COFORGE,3381070.0
COHANCE,172042.0
COLPAL,322106.0
COMFINTE,2167200.0
COMMITTED,74400.0
COMMOIETF,49550.0
COMPINFO,9213.0
